Site,Latitude,Longitude,Time,Type,Protocol,Latency,Average Latency,Total Latency,Forecast max,Forecast min,Confidence Level,Volatility
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,network,HTTP,80.72,66.49,65.74,84.34,77.39,96.64,0.85
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,network,HTTPS,74.67,66.49,65.74,78.83,70.58,99.08,0.54
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,network,TCP,79.71,66.49,65.74,83.47,76.37,99.45,0.21
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,network,ICMP,51.84,66.49,65.74,53.65,48.82,99.04,0.64
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,network,TWAMP,69.17,66.49,65.74,72.05,65.87,96.45,0.25
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,network,UDP,42.85,66.49,65.74,44.31,40.05,98.63,0.38
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,app,HTTP,67.2,64.99,65.74,70.48,64.09,99.2,0.15
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,app,HTTPS,73.84,64.99,65.74,77.58,69.73,96.21,0.59
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,app,TCP,84.99,64.99,65.74,89.11,80.68,95.82,0.67
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,app,ICMP,44.21,64.99,65.74,46.63,41.67,96.01,0
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,app,TWAMP,72.81,64.99,65.74,75.89,68.93,96.61,0.34
Quebec,45.505294,-73.613987,2023-06-01 12:00:00,app,UDP,46.87,64.99,65.74,48.78,44.52,95.71,0.62
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,network,HTTP,69.5,60.28,62.9,73.68,65.79,96.4,0.08
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,network,HTTPS,76.11,60.28,62.9,80.38,71.52,97.85,0.61
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,network,TCP,80.39,60.28,62.9,84.9,76.83,98.52,0.24
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,network,ICMP,49.66,60.28,62.9,52.77,46.87,99.96,0.17
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,network,TWAMP,51.75,60.28,62.9,54.01,48.87,98.42,0.36
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,network,UDP,34.3,60.28,62.9,35.63,32.73,96.73,0.03
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,app,HTTP,80.99,65.52,62.9,85.68,76.89,99.94,0.16
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,app,HTTPS,94.68,65.52,62.9,99.9,90.28,95.42,0.53
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,app,TCP,78.62,65.52,62.9,82.57,74.64,99.44,0.63
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,app,ICMP,54.47,65.52,62.9,56.88,51.31,97.77,0.34
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,app,TWAMP,46.14,65.52,62.9,49.04,43.52,95.17,0.91
Ontario,43.641128,-79.387787,2023-06-01 12:00:00,app,UDP,38.19,65.52,62.9,40.42,36.85,98.66,0.63
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,network,HTTP,81.77,65.94,65.84,85.74,77.12,95.92,0.78
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,network,HTTPS,78.14,65.94,65.84,82.13,73.61,97.9,0.04
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,network,TCP,79.92,65.94,65.84,84.63,76.34,97.44,0.15
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,network,ICMP,45.58,65.94,65.84,48.06,42.56,95.7,0
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,network,TWAMP,75.87,65.94,65.84,79.15,71.87,95.95,0.3
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,network,UDP,34.39,65.94,65.84,36.63,33.43,99.69,0.91
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,app,HTTP,77.24,65.73,65.84,80.87,73.18,98.89,0.68
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,app,HTTPS,74.3,65.73,65.84,78.69,70.6,96.06,0.97
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,app,TCP,66.73,65.73,65.84,70.55,63.51,95.11,0.19
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,app,ICMP,61.51,65.73,65.84,65.19,58.68,99.83,0.42
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,app,TWAMP,60.15,65.73,65.84,63.09,57.89,97.56,0.49
Manitoba,49.894225,-97.131744,2023-06-01 12:00:00,app,UDP,54.43,65.73,65.84,57.35,51.73,96.27,0.53
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,network,HTTP,73.65,62.2,65.8,78.12,70.06,99.44,0.3
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,network,HTTPS,95.6,62.2,65.8,100.58,91.38,98.55,0.59
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,network,TCP,65.54,62.2,65.8,68.6,62.59,99.34,0.54
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,network,ICMP,42.24,62.2,65.8,44.16,40.63,95.31,0.24
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,network,TWAMP,62.18,62.2,65.8,64.9,59.16,97.29,0.34
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,network,UDP,34,62.2,65.8,36.44,32.67,98.16,0.76
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,app,HTTP,69.16,69.4,65.8,73.21,66.07,99.78,0.14
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,app,HTTPS,90.45,69.4,65.8,94.28,85.82,96.34,0.12
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,app,TCP,84.02,69.4,65.8,88.17,79.78,97.47,0.41
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,app,ICMP,62.74,69.4,65.8,66.5,59.14,99.69,0.66
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,app,TWAMP,57.72,69.4,65.8,60.09,54.73,95.14,1
Quebec,45.505294,-73.613987,2023-06-01 14:00:00,app,UDP,52.33,69.4,65.8,55.08,50.15,97.77,0.32
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,HTTP,81.9,59.42,62.47,86.73,78.28,97.85,0.36
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,HTTPS,77.82,59.42,62.47,81.56,73.27,96.7,0.53
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,TCP,68.33,59.42,62.47,72,64.5,96.54,0.8
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,ICMP,53.95,59.42,62.47,56.49,51.13,99.05,0.98
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,TWAMP,52.29,59.42,62.47,54.47,49.73,95.27,0.8
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,network,UDP,22.24,59.42,62.47,23.8,21.39,99.7,0.45
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,HTTP,79.18,65.52,62.47,82.94,75.89,97.07,0.28
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,HTTPS,93.25,65.52,62.47,97.22,88.61,98.06,0.46
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,TCP,63.39,65.52,62.47,67.05,59.79,95.65,0.1
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,ICMP,51.68,65.52,62.47,54.01,48.52,99.18,0.37
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,TWAMP,75.44,65.52,62.47,79.19,72,95.35,0.23
Ontario,43.641128,-79.387787,2023-06-01 14:00:00,app,UDP,30.16,65.52,62.47,31.22,29.29,95.29,0.52
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,HTTP,70.45,64.79,69.67,74.01,66.99,98.16,0.35
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,HTTPS,96.03,64.79,69.67,100.05,91.65,96.9,0.8
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,TCP,74.08,64.79,69.67,78.1,70.88,98.16,0.71
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,ICMP,64.28,64.79,69.67,66.79,61.77,95.04,0.14
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,TWAMP,54.83,64.79,69.67,56.85,52.47,96.62,0.24
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,network,UDP,29.07,64.79,69.67,30.72,27.13,96.46,0.12
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,HTTP,79.01,74.55,69.67,82.7,75.33,98.14,0.62
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,HTTPS,91.22,74.55,69.67,95.14,86.75,98.15,0.29
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,TCP,87.29,74.55,69.67,92.08,82.62,99.38,0.89
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,ICMP,62.74,74.55,69.67,66.38,59.06,96.64,0.46
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,TWAMP,71.06,74.55,69.67,74.6,67.34,99.41,0.97
Manitoba,49.894225,-97.131744,2023-06-01 14:00:00,app,UDP,56,74.55,69.67,58.28,52.4,97.16,0.78
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,HTTP,81.25,61.79,64.7,86,77.39,97.32,0.17
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,HTTPS,78.56,61.79,64.7,81.91,73.97,95.87,0.58
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,TCP,59.86,61.79,64.7,63.29,56.63,95.81,0.88
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,ICMP,64.75,61.79,64.7,67.79,61.62,96.37,1
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,TWAMP,49.81,61.79,64.7,52.13,47.59,99.83,0.49
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,network,UDP,36.5,61.79,64.7,38.73,35.44,99.63,0.18
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,HTTP,71.8,67.61,64.7,75.61,68.39,98.77,0.7
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,HTTPS,77.28,67.61,64.7,81.42,73.41,99.51,0.74
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,TCP,67.14,67.61,64.7,70.63,63.13,96.02,0.08
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,ICMP,62.44,67.61,64.7,65.9,58.6,98.4,0.34
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,TWAMP,65.82,67.61,64.7,68.47,62.68,96.4,0.8
Quebec,45.505294,-73.613987,2023-06-01 16:00:00,app,UDP,61.18,67.61,64.7,64.97,57.6,98.91,0.26
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,HTTP,78.26,68.44,63.59,81.63,74.83,99.92,0.37
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,HTTPS,86.96,68.44,63.59,92.05,82.76,96.93,0.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,TCP,63.02,68.44,63.59,65.8,59.76,95.46,0.76
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,ICMP,60.73,68.44,63.59,63.21,57.44,96.19,0.13
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,TWAMP,58.32,68.44,63.59,62.02,55.92,98.73,0.02
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,network,UDP,63.35,68.44,63.59,66.75,60.2,96.19,0.68
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,HTTP,70.14,58.73,63.59,73.42,67.22,97.59,0.64
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,HTTPS,76.52,58.73,63.59,80.75,72.55,99.89,0.94
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,TCP,54.56,58.73,63.59,56.77,51.6,98.56,0.06
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,ICMP,57.48,58.73,63.59,59.9,54.24,97.34,0.85
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,TWAMP,60.55,58.73,63.59,63.32,58.21,95.78,0.53
Ontario,43.641128,-79.387787,2023-06-01 16:00:00,app,UDP,33.14,58.73,63.59,35.16,31.17,95.24,0.28
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,HTTP,77.42,67.12,68.79,81.36,73.18,96.25,0.87
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,HTTPS,77.36,67.12,68.79,81.09,73.85,95.73,0.8
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,TCP,64.8,67.12,68.79,68.28,60.91,98.69,0.61
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,ICMP,44.52,67.12,68.79,46.32,42.44,99.51,0.92
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,TWAMP,74.79,67.12,68.79,78.18,71.08,96.78,0.72
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,network,UDP,63.83,67.12,68.79,67.35,61.3,96.48,0.61
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,HTTP,81.69,70.45,68.79,85.54,77.35,97.33,0.61
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,HTTPS,87.72,70.45,68.79,91.5,83.8,98.93,0.88
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,TCP,87.5,70.45,68.79,91.57,82.81,98.8,0.46
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,ICMP,56.08,70.45,68.79,58.84,53.43,97.27,0.45
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,TWAMP,52.25,70.45,68.79,54.51,50.3,95.89,0.24
Manitoba,49.894225,-97.131744,2023-06-01 16:00:00,app,UDP,57.49,70.45,68.79,60.93,55.27,96.97,0.36
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,HTTP,66.03,54.84,59.62,69.85,62.91,99.11,0.82
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,HTTPS,94.32,54.84,59.62,99.18,90.29,98.19,0.22
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,TCP,53.59,54.84,59.62,56.12,50.57,99.84,0.22
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,ICMP,40.13,54.84,59.62,42.16,37.96,97.03,0.07
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,TWAMP,53.57,54.84,59.62,56.4,51.14,97.34,0.6
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,network,UDP,21.38,54.84,59.62,23.13,19.86,97.69,0.79
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,HTTP,65.67,64.41,59.62,68.16,61.69,98.32,0.08
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,HTTPS,96.62,64.41,59.62,101.71,92.09,96.14,0.26
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,TCP,87.11,64.41,59.62,91.48,82.91,99.39,0.51
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,ICMP,42.39,64.41,59.62,45.3,40.19,98.37,0.77
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,TWAMP,66.6,64.41,59.62,70.68,62.99,95.15,0.24
Quebec,45.505294,-73.613987,2023-06-01 18:00:00,app,UDP,28.05,64.41,59.62,29.47,27.29,97.75,0.51
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,HTTP,71.86,64.67,63.12,75.75,68.07,96.74,0.71
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,HTTPS,85.21,64.67,63.12,89.45,80.94,99.93,0.1
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,TCP,80.45,64.67,63.12,84.02,76.91,99.53,0.11
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,ICMP,53.56,64.67,63.12,55.89,51.67,98.14,0.67
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,TWAMP,66.04,64.67,63.12,69.03,62.59,97.84,0.01
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,network,UDP,30.92,64.67,63.12,32.04,29.24,97.47,0.32
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,HTTP,77.1,61.56,63.12,81.1,72.81,98.33,0.35
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,HTTPS,96.54,61.56,63.12,101.24,92.19,97.08,0.13
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,TCP,69.46,61.56,63.12,72.79,66.19,98.02,0.3
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,ICMP,42.07,61.56,63.12,44.23,39.77,98.61,0.66
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,TWAMP,54.67,61.56,63.12,56.65,51.56,99.26,0.68
Ontario,43.641128,-79.387787,2023-06-01 18:00:00,app,UDP,29.55,61.56,63.12,30.67,27.93,96.42,0.66
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,HTTP,67.28,61.87,62.34,70.06,64.55,98.57,0.03
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,HTTPS,77.03,61.87,62.34,81.29,73.65,95.54,0.78
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,TCP,72.42,61.87,62.34,76.29,69.43,95.68,0.48
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,ICMP,39.6,61.87,62.34,42,37.62,95.44,0.17
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,TWAMP,63.79,61.87,62.34,66.96,60.7,95.86,0.43
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,network,UDP,51.07,61.87,62.34,54.12,47.97,98.2,0.37
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,HTTP,66.28,62.82,62.34,69.34,62.5,96,0.54
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,HTTPS,77.77,62.82,62.34,81.93,74.45,98.8,0.24
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,TCP,78.91,62.82,62.34,83.38,74.49,96.05,0.82
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,ICMP,60.98,62.82,62.34,64.73,58.68,97.79,0.38
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,TWAMP,54.98,62.82,62.34,57.81,52.51,98,0.79
Manitoba,49.894225,-97.131744,2023-06-01 18:00:00,app,UDP,38.02,62.82,62.34,39.52,35.74,96.83,0.34
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,network,HTTP,80.54,64.85,64.98,84.36,77.1,95.51,0.86
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,network,HTTPS,84.22,64.85,64.98,88.45,80.31,99.61,0.63
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,network,TCP,68.84,64.85,64.98,72.63,65.44,97.57,0.77
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,network,ICMP,41.51,64.85,64.98,43.16,38.65,95.75,0.13
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,network,TWAMP,74.58,64.85,64.98,78.32,70.09,98.8,0.72
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,network,UDP,39.42,64.85,64.98,41.57,38.06,98.34,0.54
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,app,HTTP,68.68,65.11,64.98,72.61,65.47,96.2,0.81
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,app,HTTPS,94.8,65.11,64.98,99.19,90.1,95.84,0.94
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,app,TCP,82.61,65.11,64.98,87.43,78.31,97.08,0.86
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,app,ICMP,38.34,65.11,64.98,40.6,35.99,99.75,0.5
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,app,TWAMP,50.18,65.11,64.98,52.82,47.37,97.89,0.71
Quebec,45.505294,-73.613987,2023-06-01 20:00:00,app,UDP,56.06,65.11,64.98,59.45,52.63,98.34,0.36
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,network,HTTP,75.87,63.96,65.44,79.04,71.54,97.42,0.65
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,network,HTTPS,72.33,63.96,65.44,75.17,68.41,98.67,0.95
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,network,TCP,55.27,63.96,65.44,57.68,52.42,97.82,0.56
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,network,ICMP,64.85,63.96,65.44,67.55,62.06,98.15,0.91
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,network,TWAMP,55.97,63.96,65.44,58.33,53.15,96.4,0.3
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,network,UDP,59.47,63.96,65.44,62.64,57.14,96.72,0.94
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,app,HTTP,77.79,66.92,65.44,80.89,74.59,95.58,0.29
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,app,HTTPS,80.14,66.92,65.44,84.26,76.81,96.84,0.88
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,app,TCP,84.04,66.92,65.44,87.83,79.13,97.09,0.7
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,app,ICMP,62.03,66.92,65.44,64.49,58.99,98.34,0.82
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,app,TWAMP,49.26,66.92,65.44,51.26,46.9,95.83,0.24
Ontario,43.641128,-79.387787,2023-06-01 20:00:00,app,UDP,48.29,66.92,65.44,50.25,45.55,97.4,0.22
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,network,HTTP,65.23,59.62,64.79,68.52,62.41,96.31,0.16
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,network,HTTPS,86.74,59.62,64.79,90.98,82.24,99.56,0.58
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,network,TCP,58.1,59.62,64.79,60.98,54.46,96.75,0.39
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,network,ICMP,50.53,59.62,64.79,52.55,48,95.63,0.74
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,network,TWAMP,46,59.62,64.79,48.88,43.2,99.99,0.94
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,network,UDP,51.11,59.62,64.79,54.33,47.86,95.18,0.01
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,app,HTTP,77.38,69.97,64.79,81.77,72.87,98.04,0.72
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,app,HTTPS,95.7,69.97,64.79,100.65,91.53,99.57,0.55
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,app,TCP,55.59,69.97,64.79,57.83,52.75,96.66,0.37
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,app,ICMP,63.79,69.97,64.79,66.26,61.34,98.86,0.86
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,app,TWAMP,70.75,69.97,64.79,73.87,66.72,95.95,0.5
Manitoba,49.894225,-97.131744,2023-06-01 20:00:00,app,UDP,56.59,69.97,64.79,59.59,54.45,97.86,0.96
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,network,HTTP,73.91,69.71,65.58,77.67,69.66,99.97,0.79
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,network,HTTPS,83.13,69.71,65.58,86.59,79.56,98.13,0.12
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,network,TCP,81.1,69.71,65.58,85.35,77.09,99.45,0.36
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,network,ICMP,58.92,69.71,65.58,62.23,56.45,95.49,0.37
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,network,TWAMP,68.21,69.71,65.58,72.26,64.44,98.14,0.8
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,network,UDP,52.98,69.71,65.58,55.17,50.68,97.46,0.03
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,app,HTTP,79.78,61.46,65.58,84.52,76.07,96.54,0.94
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,app,HTTPS,78.47,61.46,65.58,83.08,74.81,97.2,0.4
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,app,TCP,62.99,61.46,65.58,66.56,59.76,95.07,0.29
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,app,ICMP,39.56,61.46,65.58,41.31,37.53,96.2,0.87
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,app,TWAMP,59.31,61.46,65.58,61.9,56.05,99.51,0.84
Quebec,45.505294,-73.613987,2023-06-01 22:00:00,app,UDP,48.64,61.46,65.58,51.14,46.34,99.62,0.74
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,network,HTTP,65.65,69.68,65.63,69.65,62.15,99.59,0.31
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,network,HTTPS,84.65,69.68,65.63,89.68,80.95,98.3,0.49
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,network,TCP,84.92,69.68,65.63,88.44,80.52,99,0.51
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,network,ICMP,57.24,69.68,65.63,59.49,54.44,96.44,0.73
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,network,TWAMP,75.14,69.68,65.63,79.29,71.67,96.35,0.48
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,network,UDP,50.5,69.68,65.63,52.29,48.74,96.07,0.49
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,app,HTTP,69.21,61.57,65.63,71.93,65.78,99.28,0.51
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,app,HTTPS,81.67,61.57,65.63,86.43,77.06,97.38,0.09
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,app,TCP,77.44,61.57,65.63,81.32,73.93,96.8,0.99
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,app,ICMP,42.14,61.57,65.63,43.69,40.61,97.6,0.5
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,app,TWAMP,73.67,61.57,65.63,76.92,69.25,96.08,0.99
Ontario,43.641128,-79.387787,2023-06-01 22:00:00,app,UDP,25.32,61.57,65.63,26.37,23.32,97.06,0.5
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,network,HTTP,69.25,64.69,64.99,72.21,65.04,97.34,0.6
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,network,HTTPS,85.92,64.69,64.99,90.34,81.38,97.97,0.52
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,network,TCP,77.73,64.69,64.99,81.75,73.55,99.44,0.51
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,network,ICMP,61.61,64.69,64.99,63.95,58.37,97.21,0.91
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,network,TWAMP,52.57,64.69,64.99,55.89,49.49,99.89,0.15
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,network,UDP,41.05,64.69,64.99,43.41,38.68,95.7,0.53
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,app,HTTP,75.85,65.3,64.99,78.96,71.71,97.06,0.69
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,app,HTTPS,74.51,65.3,64.99,78.41,71.19,97.32,0.91
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,app,TCP,72.41,65.3,64.99,75.39,69.41,96.77,0.44
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,app,ICMP,58.67,65.3,64.99,61.9,55.81,97.02,0.51
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,app,TWAMP,62.11,65.3,64.99,65.37,58.37,98.69,0.68
Manitoba,49.894225,-97.131744,2023-06-01 22:00:00,app,UDP,48.26,65.3,64.99,51.05,46.02,98.64,0.8
Quebec,45.505294,-73.613987,2023-06-02 00:00:00,network,HTTP,69.01,59.86,63.15,71.68,65.11,99.38,0.35
